n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
4,10,1000,50,0.0102307920348679,0.0089077904138361,0.4949571404242435,0.4941245482241186,0.617726644842659,0.6010180331901527,0.4817658322388296,0.4808630691011386,0.6099261465839766,0.5936973904520233,6.979628164556962,2450.625,210.6666666666666,0.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,1000,100,0.0040629418077522,0.0042716305020693,0.4949571404242435,0.4941245482241186,0.637160103695574,0.6436316157965447,0.4817658322388296,0.4808630691011386,0.6292635132580525,0.6355553124967432,0.5338073066285067,1378.9310344827586,2583.2,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,1000,250,0.0033081553722352996,0.0034208679526870006,0.4949571404242435,0.4941245482241186,0.6471322875470699,0.6514844740477227,0.4817658322388296,0.4808630691011386,0.6389298917728544,0.6433473835090808,1.8572092159048679,999.55,538.2,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,100,50,0.0026030332847654,0.0026621662535243,0.4949571404242435,0.4941245482241186,0.6615512706492327,0.6645031884496755,0.4817658322388296,0.4808630691011386,0.6562381292623669,0.6592894700680926,6.012515436496628,873.0172413793103,145.2,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,100,100,0.0020224330250021,0.0020748690069377,0.4949571404242435,0.4941245482241186,0.6628190814994228,0.6663386757999508,0.4817658322388296,0.4808630691011386,0.6583223469648339,0.6619112507376086,5.03485270351837,671.6493506493506,133.4,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,100,250,0.00294971793748672,0.0030165341140485,0.4949571404242435,0.4941245482241186,0.6624709065793707,0.6654341779098151,0.4817658322388296,0.4808630691011386,0.6563798240776194,0.6595004989525537,5.966378428484392,1003.0973732889382,134.5,0.1999999999999999,56.8,3.4475555658555576e-05,3.368088981037337e-05,0.0,0.0,0.001259281130392909,0.0013792319462095184,0.0,0.0,0.001422402023836986,0.0015236180325413965,0.1238307217987452,20.81904010241407,0.0,0.0,1.095445115010332,5
4,20,250,50,0.0053279593291325,0.005371481194139,0.4949571404242435,0.4941245482241186,0.6547959202982194,0.6552689840482904,0.4817658322388296,0.4808630691011386,0.6475343169121489,0.6475213135619337,1.746307878787879,1800.8800000000003,825.0,0.1999999999999999,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,250,100,0.0030422461995129,0.0031132950193349,0.4949571404242435,0.4941245482241186,0.6561961889984295,0.6591291842488693,0.4817658322388296,0.4808630691011386,0.6495366201807812,0.652563024768126,1.6733300986576096,1077.7291666666667,515.25,0.1999999999999999,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,250,250,0.0025860818337212,0.0026179061223623,0.4949571404242435,0.4941245482241186,0.6656385414498458,0.6669063523000359,0.4817658322388296,0.4808630691011386,0.6595494955885216,0.6608234211858185,2.670179789212647,861.4,322.6,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,500,50,0.0084323613450148,0.007529992241754399,0.4949571404242435,0.4941245482241186,0.6298749219444812,0.6146044240921906,0.4817658322388296,0.4808630691011386,0.6209822050341993,0.6059420529942083,0.8584803665998957,3555.1818181818176,3313.0,0.1999999999999999,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
