seed,n_clusters,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1733705195,2,100,0.05,0.0015474284815007,0.0015757904983925,0.1746672045179507,0.1754915200729607,0.518196327411123,0.5253170107161023,0.1637466349160202,0.1640181559553793,0.5167095315614949,0.5232032366736741,"[263, 492, 771, 1073, 1210, 1310, 1428, 1540, 1640, 2148, 2295, 2701, 2862, 3164, 3264, 4003, 4179, 4411, 4567, 4963, 5289, 5394, 5873, 6020, 6321, 6681, 7024, 7304, 7727, 8261, 8361, 8731, 9011, 9115, 9894, 10117, 10290, 10520, 10620, 10958, 11163, 11267, 11388, 11547, 11741, 11857, 12082, 12337, 12464, 12583, 13031, 13191, 13713, 13994, 14128, 14350, 14646, 14905, 15108, 15551, 15751, 16173, 16408, 16663, 17053, 17155, 17320, 17473, 17576, 17834, 18116, 18486, 18628, 18791, 19251, 19611, 20062, 20373, 20473, 20707, 20949, 21192, 21595, 21795, 22114, 22382, 22716, 22916, 23057, 23176, 23626, 23807, 23982, 24240, 24501, 24819, 24985, 25277, 25740, 25840, 26193, 26447, 26547, 26834, 27469, 27771, 28166, 28396, 28960, 29173, 29382, 29627, 30005, 30166, 30569, 31747, 31944, 32140, 32244, 32344, 32785, 32944, 33298, 33459, 33656, 33818, 33999, 34158, 34366, 34891, 35564, 35782, 36153, 36513, 36800, 36911, 37062, 37425, 37835, 38035, 38203, 38397, 38497, 38842, 39068, 39293, 39393, 39996, 40143, 40801, 40916, 41095, 41240, 41430, 41687, 41787, 41974, 42281, 42463, 42585, 42740, 42898, 43066, 43265, 43446, 43586, 43801, 44063, 44165, 44475, 44575, 45004, 45125, 45309, 45465, 45779, 46222, 46383, 46700, 47397, 47549, 47783, 48104, 48204, 48467, 48785, 49209, 49350, 49491, 49774, 50126, 50246, 50391, 50609, 50780, 51033, 51441, 51558, 51838, 51995, 52336, 53006, 53408, 53530, 53630, 53741, 53852, 53996, 54193, 54469, 54795, 54895, 54996, 55280, 55517, 55651, 55753, 55935, 56167, 56379, 56623, 56809]"
1733705630,2,100,0.005,0.0082114367532788,0.0082174073503273,0.1746672045179507,0.1754915200729607,0.5606047319220583,0.5617096655383482,0.1637466349160202,0.1640181559553793,0.5537290694233666,0.5545277744852641,"[1147, 1247, 1548, 2905, 3171, 3294, 4628, 5347, 7314, 7773, 8787, 9145, 11764, 12086, 12488, 14656, 14932, 15558, 16194, 17497, 17840, 20390, 23075, 24860, 25017, 26538, 32301, 34159, 36830, 37430, 38407, 39334, 41758, 42594, 43646, 44092, 44475, 47823, 48111, 48801, 50639, 50838, 53050, 53587, 54841, 55044, 55579]"
1733706249,2,250,0.05,0.1767893786063805,0.1767367627198905,0.1746672045179507,0.1754915200729607,0.5282459617307119,0.5289650455127418,0.1637466349160202,0.1640181559553793,0.5166208024358683,0.5152955414539646,"[1392, 20563]"
1733712482,3,100,0.05,0.00163175431624,0.0016605441409232,0.1746672045179507,0.1754915200729607,0.5205991195608327,0.527526877948682,0.1637466349160202,0.1640181559553793,0.5189247296974404,0.5251023380703174,"[263, 492, 771, 1073, 1210, 1310, 1428, 1540, 1640, 2148, 2295, 2701, 2865, 3165, 3265, 4003, 4179, 4411, 4568, 4963, 5289, 5399, 5873, 6025, 6324, 6681, 7024, 7304, 7729, 8261, 8361, 8731, 9012, 9115, 9894, 10117, 10290, 10520, 10620, 11163, 11267, 11391, 11547, 11741, 11857, 12082, 12338, 12464, 12584, 13713, 13994, 14128, 14350, 14647, 14905, 15108, 15551, 15751, 16173, 16408, 16664, 17053, 17155, 17320, 17473, 17576, 17834, 18116, 18486, 18628, 18791, 19268, 19611, 20062, 20373, 20473, 20707, 20968, 21192, 21595, 21795, 22114, 22385, 22716, 22918, 23061, 23176, 23626, 23807, 23982, 24240, 24501, 24819, 24985, 25277, 25740, 25840, 26193, 26452, 26552, 26834, 27469, 27771, 28166, 28396, 29173, 29382, 29627, 30005, 30166, 31747, 31944, 32140, 32246, 32346, 32785, 32944, 33298, 33459, 33656, 34000, 34158, 34366, 34891, 35564, 35782, 36153, 36513, 36800, 36911, 37062, 37425, 37835, 38035, 38204, 38397, 38497, 38842, 39068, 39293, 39393, 39996, 40143, 40802, 40916, 41095, 41240, 41430, 41687, 41787, 41975, 42281, 42463, 42585, 42740, 42898, 43066, 43265, 43447, 43586, 43801, 44070, 44475, 44575, 45004, 45125, 45309, 45465, 45779, 46383, 46701, 47397, 47549, 47783, 48104, 48204, 48467, 48785, 49209, 49350, 49494, 49776, 50126, 50246, 50391, 50609, 50781, 51033, 51441, 51571, 51838, 52338, 53006, 53408, 53545, 53645, 53852, 53996, 54193, 54469, 54795, 54895, 54996, 55280, 55518, 55652, 55753, 55936, 56167, 56379, 56623, 56809]"
1733712955,3,100,0.005,0.0085931486320843,0.0085989948416943,0.1746672045179507,0.1754915200729607,0.5613588929617482,0.5624462879492081,0.1637466349160202,0.1640181559553793,0.5543654036566203,0.5551647690626048,"[1147, 1247, 1548, 2905, 3171, 3294, 5347, 7314, 7773, 9145, 11764, 12086, 12492, 14656, 14932, 15558, 16194, 17497, 17840, 20390, 23075, 24860, 25017, 26541, 32301, 34159, 36830, 37430, 38407, 39334, 41758, 42594, 43648, 44095, 44475, 47823, 48111, 48801, 50642, 50838, 53050, 53587, 54841, 55044, 55579]"
1733713616,3,250,0.05,0.1767630706631355,0.1767016854622305,0.1746672045179507,0.1754915200729607,0.528193345844222,0.5288948909974218,0.1637466349160202,0.1640181559553793,0.5165320134773161,0.5151944768509694,"[1393, 20563]"
