seed,n_samples,outlier_detector_kwargs,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1733704402,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,0.0004753989179686,0.0005009799515531,0.1746672045179507,0.1754915200729607,0.4442183910061911,0.4595471526036094,0.1637466349160202,0.1640181559553793,0.4463804902323092,0.4606857892315954,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1699, 1799, 1899, 1999, 2099, 2199, 2299, 2399, 2499, 2599, 2699, 2799, 2899, 2999, 3099, 3199, 3299, 3399, 3499, 3599, 3699, 3799, 3899, 3999, 4099, 4199, 4299, 4399, 4499, 4599, 4699, 4799, 4899, 4999, 5099, 5199, 5299, 5399, 5499, 5599, 5699, 5799, 5899, 5999, 6099, 6199, 6299, 6399, 6499, 6599, 6699, 6799, 6899, 6999, 7099, 7199, 7299, 7399, 7499, 7599, 7699, 7799, 7899, 7999, 8099, 8199, 8299, 8399, 8499, 8599, 8699, 8799, 8899, 8999, 9099, 9199, 9299, 9399, 9655, 9755, 9855, 9955, 10055, 10155, 10255, 10355, 10455, 10555, 10655, 10755, 10855, 10955, 11055, 11155, 11255, 11355, 11455, 11555, 11655, 11755, 11855, 11955, 12055, 12155, 12255, 12355, 12455, 12555, 12655, 12755, 12855, 12955, 13055, 13155, 13255, 13355, 13455, 13555, 13655, 13755, 13855, 13955, 14055, 14155, 14255, 14355, 14455, 14555, 14655, 14755, 14855, 14955, 15055, 15155, 15255, 15355, 15455, 15555, 15655, 15755, 15855, 15955, 16055, 16155, 16255, 16355, 16455, 16555, 16655, 16755, 16855, 16955, 17055, 17155, 17255, 17355, 17455, 17555, 17655, 17755, 17855, 17955, 18055, 18155, 18255, 18355, 18455, 18555, 18655, 18755, 18855, 18955, 19055, 19155, 19255, 19355, 19455, 19555, 19655, 19755, 19855, 19955, 20055, 20155, 20255, 20355, 20455, 20555, 20655, 20755, 20855, 20955, 21055, 21155, 21255, 21355, 21455, 21555, 21655, 21755, 21855, 21955, 22055, 22155, 22255, 22355, 22455, 22555, 22655, 22755, 22855, 22955, 23055, 23155, 23255, 23355, 23455, 23555, 23655, 23755, 23855, 23955, 24055, 24155, 24255, 24355, 24455, 24555, 24655, 24755, 24855, 24955, 25055, 25155, 25255, 25355, 25455, 25555, 25655, 25755, 25855, 25955, 26055, 26155, 26255, 26355, 26455, 26555, 26655, 26755, 26855, 26955, 27055, 27155, 27255, 27355, 27455, 27555, 27655, 27755, 27855, 27955, 28055, 28155, 28255, 28355, 28455, 28555, 28655, 28755, 28855, 28955, 29055, 29155, 29255, 29355, 29455, 29555, 29655, 29755, 29855, 29955, 30055, 30155, 30255, 30355, 30455, 30555, 30655, 30755, 30855, 30955, 31055, 31155, 31255, 31355, 31455, 31555, 31655, 31755, 31855, 31955, 32055, 32155, 32255, 32355, 32455, 32555, 32655, 32755, 32855, 32955, 33055, 33155, 33255, 33355, 33455, 33555, 33655, 33755, 33855, 33955, 34055, 34155, 34255, 34355, 34455, 34555, 34655, 34755, 34855, 34955, 35055, 35155, 35255, 35355, 35455, 35555, 35655, 35755, 35855, 35955, 36055, 36155, 36255, 36355, 36455, 36555, 36655, 36755, 36855, 36955, 37055, 37155, 37255, 37355, 37455, 37555, 37655, 37755, 37855, 37955, 38055, 38155, 38255, 38355, 38455, 38555, 38655, 38755, 38855, 38955, 39055, 39155, 39255, 39355, 39455, 39555, 39655, 39755, 39855, 39955, 40055, 40155, 40255, 40355, 40455, 40555, 40655, 40755, 40855, 40955, 41055, 41155, 41255, 41355, 41455, 41555, 41655, 41755, 41855, 41955, 42055, 42155, 42255, 42355, 42455, 42555, 42655, 42755, 42855, 42955, 43055, 43155, 43255, 43355, 43455, 43555, 43655, 43755, 43855, 43955, 44055, 44155, 44255, 44355, 44455, 44555, 44655, 44755, 44855, 44955, 45055, 45155, 45255, 45355, 45455, 45555, 45655, 45755, 45855, 45955, 46055, 46155, 46255, 46355, 46455, 46555, 46655, 46755, 46855, 46955, 47055, 47155, 47255, 47355, 47455, 47555, 47655, 47755, 47855, 47955, 48055, 48155, 48255, 48355, 48455, 48555, 48655, 48755, 48855, 48955, 49055, 49155, 49255, 49355, 49455, 49555, 49655, 49755, 49855, 49955, 50055, 50155, 50255, 50355, 50455, 50555, 50655, 50755, 50855, 50955, 51055, 51155, 51255, 51355, 51455, 51555, 51655, 51755, 51855, 51955, 52055, 52155, 52255, 52355, 52455, 52555, 52655, 52755, 52855, 52955, 53055, 53155, 53255, 53355, 53455, 53555, 53655, 53755, 53855, 53955, 54055, 54155, 54255, 54355, 54455, 54555, 54655, 54755, 54855, 54955, 55055, 55155, 55255, 55355, 55455, 55555, 55655, 55755, 55855, 55955, 56055, 56155, 56255, 56355, 56455, 56555, 56655, 56755, 56855, 56955]"
1733704452,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,0.0004974738913739,0.0005245206413279,0.1746672045179507,0.1754915200729607,0.4462879492081309,0.4618797902379992,0.1637466349160202,0.1640181559553793,0.4487930578135311,0.4631147151046277,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1526, 1626, 1726, 1826, 1926, 2026, 2126, 2226, 2326, 2426, 2526, 2704, 2804, 2904, 3004, 3104, 3204, 3304, 3404, 3504, 3604, 3704, 3804, 3904, 4004, 4104, 4204, 4304, 4404, 4504, 4604, 4704, 4804, 4904, 5004, 5126, 5226, 5326, 5426, 5526, 5626, 5726, 5826, 5926, 6026, 6128, 6228, 6328, 6428, 6547, 6647, 6747, 6847, 6947, 7047, 7147, 7247, 7347, 7447, 7547, 7647, 7747, 7847, 7947, 8047, 8147, 8264, 8364, 8464, 8564, 8689, 8789, 9034, 9134, 9234, 9334, 9434, 9534, 9634, 9734, 9834, 9934, 10034, 10134, 10234, 10334, 10434, 10534, 10634, 10734, 10834, 11074, 11174, 11274, 11374, 11474, 11574, 11674, 11774, 11874, 11974, 12074, 12174, 12274, 12374, 12474, 12574, 12674, 12774, 12874, 12974, 13074, 13174, 13274, 13374, 13474, 13574, 13674, 13774, 13874, 13974, 14074, 14174, 14274, 14374, 14474, 14574, 14674, 14774, 14874, 14974, 15074, 15174, 15274, 15374, 15474, 15574, 15674, 15774, 15874, 15974, 16074, 16174, 16274, 16374, 16474, 16574, 16674, 16774, 16912, 17012, 17112, 17212, 17312, 17412, 17512, 17612, 17712, 17812, 17912, 18012, 18112, 18212, 18312, 18412, 18512, 18612, 18712, 18812, 18912, 19012, 19112, 19212, 19312, 19461, 19561, 19661, 19761, 19861, 19961, 20061, 20161, 20261, 20361, 20461, 20749, 20849, 20949, 21049, 21149, 21267, 21367, 21467, 21567, 21667, 21767, 21867, 21967, 22067, 22167, 22267, 22367, 22467, 22567, 22667, 22767, 22867, 22967, 23067, 23167, 23267, 23367, 23467, 23567, 23667, 23767, 23867, 23967, 24067, 24167, 24280, 24380, 24495, 24595, 24695, 24795, 24895, 24995, 25095, 25195, 25295, 25395, 25495, 25595, 25695, 25795, 25895, 25995, 26095, 26209, 26309, 26409, 26509, 26609, 26709, 26809, 26909, 27009, 27109, 27236, 27336, 27436, 27536, 27636, 27736, 27836, 27936, 28036, 28136, 28236, 28336, 28436, 28536, 28636, 28736, 28836, 28936, 29036, 29136, 29236, 29336, 29436, 29552, 29652, 29859, 29959, 30059, 30159, 30259, 30359, 30459, 30559, 30659, 30759, 30859, 30959, 31059, 31159, 31259, 31359, 31459, 31559, 31659, 31759, 31859, 31959, 32059, 32159, 32259, 32359, 32459, 32559, 32774, 32874, 32974, 33074, 33174, 33274, 33374, 33474, 33574, 33674, 33774, 33874, 33974, 34074, 34174, 34274, 34374, 34474, 34574, 34674, 34839, 34939, 35039, 35139, 35239, 35339, 35439, 35539, 35639, 35739, 35839, 35939, 36039, 36139, 36239, 36339, 36439, 36539, 36639, 36739, 36839, 36939, 37039, 37139, 37239, 37339, 37439, 37539, 37639, 37739, 37839, 37939, 38039, 38139, 38239, 38339, 38439, 38539, 38639, 38824, 38924, 39024, 39124, 39224, 39324, 39424, 39540, 39640, 39740, 39840, 39940, 40110, 40210, 40310, 40410, 40510, 40610, 40710, 40810, 40910, 41010, 41110, 41210, 41310, 41485, 41585, 41685, 41785, 41885, 41985, 42085, 42185, 42285, 42385, 42485, 42585, 42691, 42791, 42891, 43003, 43103, 43203, 43303, 43403, 43503, 43633, 43733, 43833, 43933, 44039, 44139, 44239, 44444, 44544, 44644, 44744, 44844, 45026, 45126, 45226, 45326, 45430, 45530, 45630, 45730, 45830, 45930, 46030, 46130, 46230, 46330, 46430, 46530, 46630, 46746, 46846, 46946, 47046, 47236, 47336, 47436, 47546, 47646, 47746, 47846, 47946, 48046, 48146, 48246, 48346, 48446, 48546, 48646, 48746, 48846, 48948, 49048, 49148, 49248, 49640, 49744, 49844, 49944, 50044, 50144, 50244, 50344, 50444, 50589, 50689, 50789, 50889, 50989, 51089, 51189, 51289, 51416, 51516, 51616, 51716, 51816, 51916, 52016, 52116, 52313, 52413, 52513, 52613, 52713, 52813, 52913, 53019, 53119, 53219, 53319, 53419, 53519, 53619, 53719, 53819, 53919, 54019, 54119, 54219, 54319, 54419, 54519, 54619, 54719, 54819, 54919, 55019, 55119, 55219, 55319, 55419, 55519, 55619, 55719, 55819, 55919, 56019, 56119, 56219, 56319, 56419, 56519, 56619, 56719, 56819, 56942]"
1733704502,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.0023490299476099,0.0023684026814156,0.1746672045179507,0.1754915200729607,0.5340687865022713,0.5378571303295508,0.1637466349160202,0.1640181559553793,0.5282511337376616,0.5314910235210547,"[199, 299, 404, 504, 731, 831, 931, 1031, 1216, 1316, 1416, 1785, 2205, 2305, 2405, 2505, 3283, 4627, 6367, 6498, 6598, 6698, 6798, 6898, 6998, 7098, 7198, 7298, 7917, 8032, 8132, 8271, 8371, 8503, 8603, 8703, 8803, 9346, 9446, 9546, 9686, 9786, 11083, 11398, 11498, 11598, 12059, 12159, 12265, 12524, 12624, 12836, 13293, 13430, 13579, 13679, 13779, 14074, 14205, 14425, 14525, 14625, 14893, 14993, 20539, 20751, 20919, 21019, 21138, 21289, 21404, 21518, 21618, 21725, 21893, 21993, 22093, 22193, 22293, 22393, 24252, 39842, 40115, 40215, 40315, 40442, 40542, 40642, 40840, 40940, 41232, 41377, 41477, 41577, 41677, 41777, 41877, 41985, 42085, 42192, 42292, 42392, 42730, 42830, 43018, 43118, 43218, 43318, 43418, 43518, 43689, 43789, 43922, 44639, 44751, 44851, 46150, 46250, 46350, 46571, 46671, 46771, 46871, 47026, 47243, 47343, 47443, 47800, 47900, 48059, 48159, 48259, 48359, 48794, 48894, 49224, 50166, 50283, 50383, 50483, 50609, 50709, 50845, 51137, 55724, 55825, 55925, 56025, 56185, 56356, 56456, 56556, 56656]"
1733704659,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,0.0015025017379539,0.0015284992629895,0.1746672045179507,0.1754915200729607,0.5142325972955434,0.5209323535086027,0.1637466349160202,0.1640181559553793,0.513136861582236,0.5191290979259429,"[499, 749, 999, 1249, 1499, 1771, 2021, 2271, 2521, 2771, 3021, 3271, 3521, 3771, 4021, 4271, 4521, 4771, 5021, 5271, 5521, 5771, 6021, 6271, 6521, 6771, 7021, 7271, 7521, 7771, 8021, 8271, 8521, 8771, 9021, 9271, 9521, 9797, 10047, 10297, 10547, 10797, 11047, 11297, 11547, 11797, 12047, 12297, 12561, 12811, 13061, 13311, 13561, 13811, 14061, 14311, 14561, 14811, 15061, 15311, 15561, 15811, 16061, 16311, 16561, 16811, 17061, 17311, 17561, 17811, 18063, 18313, 18563, 18813, 19063, 19313, 19563, 19813, 20063, 20313, 20563, 20813, 21063, 21313, 21563, 21813, 22063, 22313, 22563, 22813, 23063, 23313, 23563, 23813, 24063, 24313, 24563, 24813, 25063, 25313, 25563, 25813, 26063, 26313, 26563, 26813, 27063, 27313, 27563, 27813, 28063, 28313, 28563, 28813, 29063, 29313, 29563, 29815, 30065, 30315, 30565, 30815, 31065, 31315, 31565, 31815, 32065, 32315, 32565, 32815, 33065, 33315, 33565, 33815, 34065, 34315, 34565, 34815, 35065, 35315, 35565, 35815, 36065, 36315, 36565, 36815, 37065, 37315, 37565, 37815, 38065, 38315, 38565, 38822, 39072, 39322, 39572, 39822, 40072, 40322, 40572, 40822, 41072, 41322, 41572, 41822, 42072, 42322, 42572, 42822, 43072, 43322, 43572, 43822, 44072, 44322, 44572, 44822, 45072, 45322, 45572, 45822, 46072, 46322, 46572, 46822, 47072, 47322, 47572, 47822, 48072, 48322, 48572, 48822, 49072, 49322, 49572, 49822, 50072, 50322, 50572, 50822, 51072, 51322, 51572, 51822, 52072, 52322, 52572, 52822, 53072, 53322, 53572, 53822, 54072, 54322, 54572, 54822, 55072, 55322, 55572, 55822, 56072, 56322, 56572, 56822]"
1733704711,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.004259295871885,0.004267467278499,0.1746672045179507,0.1754915200729607,0.5494852412438396,0.5510286405808794,0.1637466349160202,0.1640181559553793,0.5435771108280605,0.5448016859874493,"[499, 749, 999, 1345, 1595, 1845, 2163, 2413, 3167, 3417, 5908, 6158, 9317, 9733, 9983, 10233, 10614, 10864, 11114, 11981, 12231, 12684, 13273, 13736, 14152, 14431, 14681, 14931, 15181, 15556, 15806, 16165, 16415, 16681, 16932, 17182, 17432, 17682, 17944, 18666, 18916, 19202, 19454, 19705, 20282, 20532, 20782, 21032, 21282, 27021, 29541, 33891, 38556, 39731, 39981, 40233, 40483, 40753, 41878, 42128, 42378, 42724, 42974, 43224, 43474, 43840, 44833, 45109, 45359, 45609, 45859, 46109, 46359, 46621, 46871, 47121, 47391, 47645, 47895, 48844, 49177, 49626, 49932, 50182, 50433, 50683, 50933, 51183]"
1733704922,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.010100865577487,0.0101022502060788,0.1746672045179507,0.1754915200729607,0.5585000964624586,0.5593770279039585,0.1637466349160202,0.1640181559553793,0.5494131322958568,0.550118031667386,"[1069, 1569, 2069, 5564, 6064, 6564, 7064, 7564, 8175, 8734, 9234, 9734, 10234, 10754, 11254, 12178, 12678, 13178, 13756, 14683, 15183, 20531, 21031, 21531, 39901, 40401, 40901, 41675, 42175, 43426, 43926, 44426, 44926, 45448, 46108, 46608, 47359, 49214]"
1733705137,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.0204509643015056,0.0204094254437503,0.1746672045179507,0.1754915200729607,0.563235526246558,0.5632706035042181,0.1637466349160202,0.1640181559553793,0.553657035888524,0.5535904461051684,"[1999, 2999, 5893, 6893, 7893, 9230, 10230, 11230, 12230, 13230, 14334, 20732, 21732, 40231, 41231, 42231, 43271, 44271, 46971]"
